date,open,high,low,close,volume,volume_log,volume_log_diff,p_SMA:5,p_WMA:5,p_EMA:5,v_log_SMA:5,v_log_WMA:5,v_log_EMA:5,p_SMA:10,p_WMA:10,p_EMA:10,v_log_SMA:10,v_log_WMA:10,v_log_EMA:10,p_SMA:20,p_WMA:20,p_EMA:20,v_log_SMA:20,v_log_WMA:20,v_log_EMA:20,p_SMA:30,p_WMA:30,p_EMA:30,v_log_SMA:30,v_log_WMA:30,v_log_EMA:30,p_SMA:60,p_WMA:60,p_EMA:60,v_log_SMA:60,v_log_WMA:60,v_log_EMA:60
2010-07-22,938.218,950.209,932.019,950.209,132660272,8.122740883418999,-0.0988677913512852,925.7646000000001,935.6994666666667,933.315718935656,8.091267850703522,8.123698852540636,8.122038024878519,923.7142,925.7740545454546,927.1232051974785,8.111042765032286,8.10851506640225,8.106831434358897,919.96145,917.9306380952381,935.9054835348015,8.082490585893567,8.093254386747313,8.107101893101294,967.4244666666667,934.7209204301076,946.5993904280807,8.132639763002706,8.098734320114566,8.114551680669486,973.9608285714286,944.7295476190476,962.192443007766,8.141478453665428,8.110243679504647,8.126951464410165
2010-07-23,951.84,964.743,948.126,960.588,172125136,8.235844296411102,0.11310341299210336,939.4226000000001,947.3072666666667,942.4064792904373,8.137631595100206,8.17189100110983,8.159973448722713,926.5582999999999,932.4783818181819,933.2077133433913,8.118446677913989,8.131206253925672,8.130288318368388,917.1767,921.7998333333334,938.2561993886299,8.08965907955199,8.107859502034698,8.119363074368895,963.8722666666667,934.279858064516,947.5018813682046,8.130636395144904,8.105392677108657,8.122377010717333,973.589361111111,945.5867612612611,962.1398383189868,8.14409972707503,8.117032902040132,8.13052172119708
2010-07-26,962.76,966.732,954.759,966.154,147603568,8.169096855752487,-0.06674744065861482,951.0436,956.2177333333333,950.3223195269583,8.176936113211461,8.182379421327257,8.163014584399306,930.1564000000001,939.6776000000001,939.1979472809566,8.125194799614409,8.140415377169036,8.137344416074587,916.0930499999998,926.4643380952381,940.9131327801889,8.09990864538281,8.115425004529984,8.124099624976857,960.1499666666666,934.4270666666666,948.7052438605785,8.122769564965228,8.107873997147854,8.125391194267989,973.3884054054054,946.6692475106685,962.2714501773806,8.144775325147394,8.119773110130255,8.131786479707094
2010-07-27,963.544,968.04,955.731,957.967,136182128,8.134120116238542,-0.03497673951394553,955.2335999999999,958.5255333333332,952.8705463513055,8.176682165318281,8.168107422336282,8.153383095012385,932.8451000000001,944.7340727272726,942.6105023207825,8.121914760268268,8.142038162009786,8.13675817974076,918.32595,930.4523333333334,942.5373106106471,8.097841964521491,8.118683239849577,8.12505395747797,954.8329333333334,934.2862301075269,949.3027765147348,8.115843234265542,8.108606290778392,8.125954350524154,972.9825789473686,947.2486194331983,962.1303206633681,8.144494924912951,8.120508854033245,8.131862992380256
2010-07-28,955.188,972.534,954.521,972.534,156618272,8.194842428001992,0.060722311763450776,961.4903999999999,964.2923333333333,959.4250309008704,8.171328915964626,8.174160843230853,8.167202872675588,937.8623,951.9502363636365,948.0511382624584,8.126060624910572,8.155297737961375,8.147318952151892,920.9869499999999,935.6150047619046,945.3941381715377,8.103201029281294,8.127921379228672,8.131700478480258,949.8441,935.4282344086022,950.8015651266875,8.110761132941823,8.113703012954936,8.130398742619498,972.971076923077,948.5128884615384,962.4714249039134,8.14578588653062,8.124225532731682,8.133927891908836
2010-07-29,974.295,982.015,965.606,975.362,179419312,8.253869187000387,0.05902675899839416,966.521,968.9161999999999,964.7373539339137,8.197554576680902,8.201674266909441,8.196091644117189,946.1428,958.7683636363636,953.0167494874659,8.144411213692212,8.17853565834134,8.166691722124344,925.64555,940.7935809523808,948.248220250439,8.114843858611028,8.14227072758287,8.143335593577413,946.8615333333333,937.0745505376342,952.3861093120626,8.111004493260559,8.122935790636133,8.138364577740846,973.0308499999999,949.8226012195123,962.8940667103425,8.148487969042362,8.130549613427714,8.137860393387248
2010-07-30,971.663,971.663,955.918,968.431,145848672,8.163902479082038,-0.08996670791834838,968.0896,969.5528666666667,965.9685692892759,8.18316621321509,8.190456901043152,8.185361922438807,953.7561,962.8207636363637,955.8193404897447,8.160398904157649,8.182079524775855,8.166184587025743,930.4111,944.8683857142858,950.1703897503971,8.117529141430385,8.14694297715154,8.145294344577854,945.8,938.4661290322582,953.421263549994,8.109389209590937,8.126348563914938,8.140012184278987,972.9186585365854,950.7087154471545,963.0756055067247,8.148863932701866,8.13213784512554,8.138714232262487
2010-08-02,968.45,994.228,968.45,994.228,181036432,8.257765981633916,0.09386350255187814,973.7044,978.2656666666666,975.3883795261839,8.200900038391376,8.215323490516095,8.209496608837178,962.374,970.1792909090908,962.8027331279728,8.18891807580142,8.199782629771539,8.182835749681773,937.0091,950.9461857142857,954.3663526313117,8.132325883501164,8.160298866694733,8.156005929059384,944.2475333333333,941.5905161290322,956.053956224188,8.111407250837013,8.135921258885453,8.147609203463176,973.4260238095239,952.7328682170543,964.0969954901109,8.151456838628821,8.137981014265465,8.142617568307452
2010-08-03,995.195,996.263,975.645,975.645,175705872,8.244786275636356,-0.012979705997560487,977.24,978.9125333333334,975.4739196841226,8.223033270270937,8.22995223626442,8.22125983110357,966.2367999999999,972.5921999999999,965.1376907410686,8.199857717794611,8.209940484286983,8.194099481673515,941.10545,954.6257952380952,956.3928904759487,8.141244584594043,8.171009380231418,8.164461200161952,942.2692000000001,943.616159139785,957.317894532305,8.114417683428606,8.144526357259606,8.153878691990478,973.4776279069767,953.7743287526428,964.4756185887957,8.153627290652251,8.142835798873232,8.145967361990367
2010-08-04,971.407,978.014,955.93,978.014,144616544,8.160217978690989,-0.08456829694536694,978.336,979.1705333333333,976.3206131227485,8.216108380408738,8.209013805737772,8.200912546966043,969.9132,974.7335090909091,967.4788378790561,8.19371864818668,8.202733258995414,8.187939208403964,944.5787,958.1408952380951,958.4520437639536,8.148275516552681,8.172816370145412,8.164057083831384,939.9584333333333,945.9222752688171,958.653127143124,8.116442967827158,8.147481215018468,8.15428767822922,973.5807272727274,954.8516474747476,964.91949994654,8.153777079016768,8.143608340198467,8.146434595324813
2010-08-05,980.27,998.101,978.333,987.351,177039968,8.248071322420417,0.08785334372942799,980.7338,982.1755333333334,979.997408748499,8.214948807492743,8.219668119741666,8.216632138784169,973.6274000000001,977.9040181818184,971.0919582646823,8.206251692086823,8.212615563401549,8.19887232004332,948.6707999999999,962.2144476190476,961.2043253102437,8.158647228559554,8.182320732609005,8.172058439887483,937.8500999999999,948.9798602150538,960.5046028113096,8.123744287957985,8.15597336692771,8.160338235918974,973.8867333333333,956.2646628019324,965.6549589646862,8.155872506647961,8.148150208990725,8.149766947032866
2010-08-06,987.967,1011.39,985.63,1011.39,189906128,8.278538979026884,0.030467656606466775,989.3255999999999,992.3942666666667,990.4616058323327,8.237876107481712,8.240864843586378,8.237267752198408,978.7076000000001,984.7699454545455,978.4188749438308,8.210521160348401,8.225758706481558,8.21335716713124,952.6329499999999,968.1877047619048,965.9839133759348,8.164483919131195,8.193738994558275,8.182199443615046,937.687,953.7243698924731,963.7875316621929,8.129946439817461,8.16596012119022,8.167964090313033,974.7020217391304,958.6104218316375,967.1544685068277,8.15853916909098,8.153698667290135,8.153988980868736
2010-08-09,1013.245,1032.339,1013.245,1032.339,209199504,8.320560650509202,0.04202167148231872,996.9477999999999,1006.7320666666667,1004.4207372215551,8.250435041256768,8.268426357928876,8.265032051635341,985.3261,994.5211090909091,988.2225340449525,8.225667539824073,8.245765886510796,8.232848709563596,957.74125,975.7787571428571,972.3034454353696,8.17543116971924,8.208603445165705,8.195376701414489,939.1707333333333,959.8309505376345,968.2102070388256,8.14182827686323,8.17825781220259,8.177809029680528,975.9283404255318,961.682445921986,969.2916662607022,8.16198643465307,8.160651249924262,8.159450347086455
2010-08-10,1031.978,1034.332,993.992,993.992,217707152,8.337872696487647,0.0173120459784446,1000.6172,1005.7468000000001,1000.9444914810367,8.26905232542703,8.297572243005835,8.28931226658611,988.9286,996.0967272727273,989.271527854961,8.246042797848983,8.26616682408599,8.251943979913424,960.8868500000001,979.2312095238094,974.3690220605724,8.183978779058625,8.224074066762695,8.208947748564313,941.8601666666667,963.3678064516129,969.8735485201918,8.147242242297322,8.190905839275134,8.188135717861632,976.3046666666668,963.0012032312925,970.1015132685479,8.165650731774624,8.167884778355422,8.165300260181576
